id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
n2-026,N2,grammar,g2-keigo,fill_blank,"その件については私から部長に___上げます。(humble for 言う)",,,,,,,,,,,,,もうし|申し,"申し上げる is the humble verb for telling someone you respect.",g-keigo2,keigo
n2-027,N2,grammar,g2-keigo,fill_blank,"先生がお書き___なった本を読みました。(honorific frame)",,,,,,,,,,,,,に,"お + V-stem + になる is the productive honorific frame: the book the teacher wrote.",g-keigo2,keigo
n2-028,N2,grammar,g2-keigo,fill_blank,"受付で私が___案内します。(humble frame for 案内する)",,,,,,,,,,,,,ご,"ご + N + する is the humble frame: I will guide you.",g-keigo2,keigo
n2-029,N2,grammar,g2-keigo,mcq,"To say the manager ""knows"" something respectfully, use:","ご存じだ",true,"Correct — ご存じだ is the honorific for 知っている.","存じている",false,"存じている is humble — used for your own knowledge.","お知りになる",false,"知る rarely takes the お～になる frame; ご存じだ is the set honorific.","知っておる",false,"おる is humble; this lowers the manager.",,"ご存じだ raises the listener; 存じている lowers yourself.",g-keigo2,keigo
n2-030,N2,grammar,g2-keigo,mcq,"Which sentence is correct keigo?","先生、何を召し上がりますか。",true,"Correct — 召し上がる (honorific) is used for the teacher's action.","先生、何をいただきますか。",false,"いただく is humble; do not use it for the teacher's action.","私が召し上がります。",false,"召し上がる must not describe your own action.","部長が拝見しますか。",false,"拝見する is humble; it cannot describe the manager's action.",,"Use honorific verbs for the respected person's actions and humble verbs for your own.",g-keigo2,keigo
n2-031,N2,grammar,v2-expressions,fill_blank,"約束はした___、本当は行きたくない。",,,,,,,,,,,,,ものの,"～ものの means ""although"" — although I promised, I don't want to go.",g-n2-expr,n2-expression
n2-032,N2,grammar,v2-expressions,fill_blank,"出かけようとした___へ、急に電話が鳴った。",,,,,,,,,,,,,ところ,"～ところへ means ""just as"" — right as I was about to leave.",g-n2-expr,n2-expression
n2-033,N2,grammar,v2-expressions,fill_blank,"年を取る___、記憶力が落ちてきた。",,,,,,,,,,,,,につれて,"～につれて means ""as ~ progresses"" — as I age, memory declines.",g-n2-expr,n2-expression
n2-034,N2,grammar,v2-expressions,fill_blank,"校長先生を___、多くの先生が式に出席した。",,,,,,,,,,,,,はじめ,"～をはじめ means ""starting with / including"" — starting with the principal.",g-n2-expr,n2-expression
n2-035,N2,grammar,v2-expressions,fill_blank,"母は心を___お弁当を作ってくれた。",,,,,,,,,,,,,こめて|込めて,"～を込めて means ""with (feeling) put into it"" — made with love.",g-n2-expr,n2-expression
n2-036,N2,grammar,v2-expressions,fill_blank,"その土地の利用方法を___、住民の意見が分かれた。",,,,,,,,,,,,,めぐって,"～をめぐって means ""concerning / over (a disputed issue)"".",g-n2-expr,n2-expression
n2-037,N2,grammar,v2-expressions,fill_blank,"事故の原因に___、詳しい調査が行われた。",,,,,,,,,,,,,かんして|関して,"～に関して means ""regarding / with respect to"".",g-n2-expr,n2-expression
n2-038,N2,grammar,v2-expressions,fill_blank,"最近、少し疲れ___なので、早めに休んでいる。",,,,,,,,,,,,,ぎみ|気味,"N/V-stem + 気味 means ""a touch of"" — a touch of tiredness.",g-n2-expr,n2-expression
n2-039,N2,grammar,v2-expressions,mcq,"彼の冷たい態度は理解し___。Choose ""hard to understand"".","がたい",true,"Correct — V-stem + がたい means ""hard to ~"".","気味",false,"気味 means ""a touch of"", not difficulty.","ものの",false,"ものの means ""although"".","につれて",false,"につれて means ""as ~ progresses"".",,"V-stem + がたい marks something psychologically hard to do, like 理解しがたい.",g-n2-expr,n2-expression
n2-040,N2,grammar,v2-expressions,mcq,"開会に___、一言ごあいさつ申し上げます。Which fits ""on the occasion of""?","あたって",true,"Correct — ～にあたって means ""on the occasion of"", used for formal openings.","つれて",false,"につれて means ""as ~ progresses"", not a one-time occasion.","めぐって",false,"をめぐって means ""concerning a dispute"".","こめて",false,"を込めて means ""with feeling put in"".",,"～にあたって marks a significant occasion and is common in formal speeches.",g-n2-expr,n2-expression
n2-041,N2,vocab,v2-vocab,fill_blank,"会議の前に、資料を全員に___しておいてください。(distribute)",,,,,,,,,,,,,はいふ|配布,"配布する means ""to distribute / hand out"".",,n2-vocab
n2-042,N2,vocab,v2-vocab,fill_blank,"彼の説明はとても___で、初心者にも分かりやすかった。(concrete / detailed)",,,,,,,,,,,,,ぐたいてき|具体的,"具体的 means ""concrete / specific"", the opposite of 抽象的.",,n2-vocab
n2-043,N2,vocab,v2-vocab,fill_blank,"台風の影響で、電車のダイヤが大きく___した。(disorder / be disrupted)",,,,,,,,,,,,,こんらん|混乱,"混乱する means ""to be thrown into confusion / disorder"".",,n2-vocab
n2-044,N2,vocab,v2-vocab,fill_blank,"新しい技術を___するには、時間と費用がかかる。(introduce / adopt)",,,,,,,,,,,,,どうにゅう|導入,"導入する means ""to introduce / bring in"" a system or technology.",,n2-vocab
n2-045,N2,vocab,v2-vocab,fill_blank,"この問題の解決には、関係者の___が欠かせない。(cooperation)",,,,,,,,,,,,,きょうりょく|協力,"協力 means ""cooperation"" — indispensable for solving the problem.",,n2-vocab
n2-046,N2,vocab,v2-vocab,fill_blank,"彼女は責任感が強く、何事にも___に取り組む。(positively / proactively)",,,,,,,,,,,,,せっきょくてき|積極的,"積極的 means ""active / proactive"", the opposite of 消極的.",,n2-vocab
n2-047,N2,vocab,v2-vocab,fill_blank,"予算が限られているので、費用を___する必要がある。(cut down / reduce)",,,,,,,,,,,,,さくげん|削減,"削減する means ""to cut / reduce"" costs or numbers.",,n2-vocab
n2-048,N2,vocab,v2-vocab,fill_blank,"その計画は実現が難しく、結局___された。(call off / cancel)",,,,,,,,,,,,,ちゅうし|中止,"中止する means ""to call off / discontinue"" a plan or event.",,n2-vocab
n2-049,N2,vocab,v2-vocab,mcq,"「あいまい」の意味として最も近いものはどれですか。","はっきりしないこと",true,"Correct — あいまい means ""vague / unclear"".","とても急ぐこと",false,"That describes 急ぐ, not あいまい.","非常に正確なこと",false,"That is the opposite — 正確.","とても珍しいこと",false,"That describes 珍しい, not あいまい.",,"あいまい (曖昧) describes something vague or ambiguous.",,n2-vocab
n2-050,N2,vocab,v2-vocab,mcq,"「相手の意見をそんちょうする」の「そんちょう」に合う漢字と意味は？","尊重 — to respect / value",true,"Correct — 尊重する means to respect or value another's opinion.","尊重 — to ignore",false,"尊重 means to respect, not ignore.","訂正 — to correct",false,"訂正 means ""to correct"" a mistake, a different word.","延長 — to extend",false,"延長 means ""to extend"", a different word.",,"尊重する means ""to respect / hold in regard"" — common with 意見 or 文化.",,n2-vocab
n2-051,N2,grammar,g2-grammar1,fill_blank,"この計画は失敗した。彼の準備が足りなかった___だ。",,,,,,,,,,,,,から,"～からだ explains a reason: it failed because his preparation was insufficient.",g-n2-1,n2-grammar
n2-052,N2,grammar,g2-grammar1,fill_blank,"留学する___、その国の言葉を勉強しておいたほうがいい。",,,,,,,,,,,,,まえ,"V-dict + 前に means ""before"" — before studying abroad.",g-n2-1,n2-grammar
n2-053,N2,grammar,g2-grammar1,fill_blank,"熱がある。今日は仕事を休む___ない。",,,,,,,,,,,,,しか,"～しか…ない means ""have no choice but"" — no choice but to take the day off.",g-n2-1,n2-grammar
n2-054,N2,grammar,g2-grammar1,fill_blank,"説明書の___に組み立てたら、すぐに動いた。",,,,,,,,,,,,,とおり,"N の + とおりに means ""just as"" — assembled just as the manual said.",g-n2-1,n2-grammar
n2-055,N2,grammar,g2-grammar1,fill_blank,"彼は疲れている___で、何も言わずに帰っていった。",,,,,,,,,,,,,よう,"～ようで means ""it seems"" — he seemed tired and went home.",g-n2-1,n2-grammar
n2-056,N2,grammar,g2-grammar1,fill_blank,"今日は寒い。それに___、風も強い。",,,,,,,,,,,,,くわえて|加えて,"～に加えて means ""in addition to"" — cold, and on top of that windy.",g-n2-1,n2-grammar
n2-057,N2,grammar,g2-grammar1,mcq,"宿題をする___テレビばかり見ている。Choose ""instead of doing"".","かわりに",true,"Correct — V-dict + かわりに means ""instead of"".","うちに",false,"うちに means ""while"", not ""instead of"".","たびに",false,"たびに means ""every time"".","ばかりに",false,"ばかりに means ""simply because"", a negative cause.",,"～かわりに marks a substitute action: watching TV instead of doing homework.",g-n2-1,n2-grammar
n2-058,N2,grammar,g2-grammar1,mcq,"日本に来た___、富士山に登ってみたい。Choose ""now that / since"".","からには",true,"Correct — V-た + からには means ""now that / given that"".","ところに",false,"ところに means ""just as"", a timing expression.","かわりに",false,"かわりに means ""instead of"".","うちに",false,"うちに means ""while"".",,"～からには expresses determination: now that I've come to Japan, I want to climb Mt. Fuji.",g-n2-1,n2-grammar
n2-059,N2,grammar,g2-grammar2,fill_blank,"彼の話は子ども___て、まったく信用できない。",,,,,,,,,,,,,っぽく,"～っぽい conjugates to っぽくて: his story is childish and untrustworthy.",g-n2-2,n2-grammar
n2-060,N2,grammar,g2-grammar2,fill_blank,"最近、雨の日が多くて、洗濯物がなかなか乾かなくて___。",,,,,,,,,,,,,こまる|困る,"～て困る expresses being troubled by an ongoing situation.",g-n2-2,n2-grammar
n2-061,N2,grammar,g2-grammar2,fill_blank,"あの店は、いつ行っても客が並んでいる___だ。",,,,,,,,,,,,,よう,"～ようだ states an inference from observation: it seems customers always queue.",g-n2-2,n2-grammar
n2-062,N2,grammar,g2-grammar2,fill_blank,"試験前なのだから、遊んでいる___ではない。",,,,,,,,,,,,,ばあい|場合,"～場合ではない means ""this is no time for"" — no time to be playing.",g-n2-2,n2-grammar
n2-063,N2,grammar,g2-grammar2,fill_blank,"彼女は学生___、考え方がとてもしっかりしている。",,,,,,,,,,,,,ながら,"N + ながら(も) means ""although"" — though a student, she thinks maturely.",g-n2-2,n2-grammar
n2-064,N2,grammar,g2-grammar2,fill_blank,"無理をする___、健康を第一に考えるべきだ。",,,,,,,,,,,,,より,"～より(も) marks a comparison: rather than overdoing it, prioritize health.",g-n2-2,n2-grammar
n2-065,N2,grammar,g2-grammar2,mcq,"小さい子どもにしては、彼はよく___。Which fits the ～にしては frame?","がんばっている",true,"Correct — ～にしては introduces a result that defies expectation, so a positive evaluation fits.","子どもだ",false,"This just restates the subject and adds no contrast.","小学生だ",false,"This is another label, not an evaluation that contrasts with expectation.","三歳だ",false,"This states age, not a result that surprises given his age.",,"～にしては means ""considering that ~"" and is followed by an unexpected outcome.",g-n2-2,n2-grammar
n2-066,N2,grammar,g2-grammar2,mcq,"駅に着く___、電車はもう出ていた。Choose ""by the time"".","ころには",true,"Correct — V-dict + ころには means ""by the time"".","うちに",false,"うちに means ""while"", not ""by the time"".","あいだに",false,"あいだに means ""during"", a span of time.","とたんに",false,"とたんに means ""the moment"", which would imply the train left exactly then.",,"～ころには marks the approximate point by which something had already happened.",g-n2-2,n2-grammar
n2-067,N2,grammar,g2-keigo,fill_blank,"お客様はあちらの席で___ます。(honorific for 待つ via お～になる)",,,,,,,,,,,,,おまちに|お待ちに,"お + V-stem + になる makes 待つ honorific: the customer is waiting.",g-keigo2,keigo
n2-068,N2,grammar,g2-keigo,fill_blank,"その本は私が___おります。(humble for 持つ — ている form)",,,,,,,,,,,,,もって|持って,"持っております lowers the speaker; おる is the humble form of いる.",g-keigo2,keigo
n2-069,N2,grammar,g2-keigo,fill_blank,"明日の予定はもう___ですか。(honorific for 知っている)",,,,,,,,,,,,,ごぞんじ|ご存じ,"ご存じだ is the honorific equivalent of 知っている.",g-keigo2,keigo
n2-070,N2,grammar,g2-keigo,fill_blank,"係の者をすぐに___ます。(humble causative for 来させる)",,,,,,,,,,,,,まいらせ|参らせ,"参る is the humble form of 来る; 参らせる means ""have (our staff) come"".",g-keigo2,keigo
n2-071,N2,grammar,g2-keigo,fill_blank,"私は田中と___ます。(humble for 言う when stating one's name)",,,,,,,,,,,,,もうし|申し,"申す is the humble form of 言う, used to give one's own name.",g-keigo2,keigo
n2-072,N2,grammar,g2-keigo,fill_blank,"先生がそうおっしゃるなら、私もそう___ます。(humble for 思う)",,,,,,,,,,,,,ぞんじ|存じ,"存じる is the humble form of 思う / 知る.",g-keigo2,keigo
n2-073,N2,grammar,g2-keigo,mcq,"To offer something to a respected guest, which verb is correct?","差し上げる",true,"Correct — 差し上げる is the humble verb for ""to give"" to someone of higher status.","くださる",false,"くださる is honorific for when the other person gives to you.","いただく",false,"いただく is humble for ""to receive"", not ""to give"".","やる",false,"やる is a plain, casual ""give"" — too informal here.",,"差し上げる lowers your own act of giving; くださる raises the giver who is above you.",g-keigo2,keigo
n2-074,N2,grammar,g2-keigo,mcq,"Which is the correct humble expression for ""I heard it from the manager""?","部長から伺いました",true,"Correct — 伺う is humble for 聞く, lowering your act of hearing.","部長からお聞きになりました",false,"お聞きになる is honorific; it wrongly raises your own action.","部長から申しました",false,"申す is humble for 言う, not 聞く.","部長からおっしゃいました",false,"おっしゃる is honorific for 言う and the wrong verb here.",,"伺う covers both ""to ask"" and ""to hear"" as a humble verb.",g-keigo2,keigo
n2-075,N2,grammar,v2-expressions,fill_blank,"卒業する___、お世話になった先生に手紙を書いた。",,,,,,,,,,,,,にあたって,"～にあたって means ""on the occasion of"" — at graduation.",g-n2-expr,n2-expression
n2-076,N2,grammar,v2-expressions,fill_blank,"調査の結果に___、新しい対策が決められた。",,,,,,,,,,,,,もとづいて|基づいて,"～に基づいて means ""based on"" — based on the survey results.",g-n2-expr,n2-expression
n2-077,N2,grammar,v2-expressions,fill_blank,"この地域は農業を___産業が発展してきた。",,,,,,,,,,,,,ちゅうしんに|中心に,"～を中心に means ""centered on / mainly"" — centered on agriculture.",g-n2-expr,n2-expression
n2-078,N2,grammar,v2-expressions,fill_blank,"暑くなる___、アイスクリームの売り上げが伸びた。",,,,,,,,,,,,,にしたがって|に従って,"～に従って means ""in accordance with / as"" — as it got hotter.",g-n2-expr,n2-expression
n2-079,N2,grammar,v2-expressions,fill_blank,"その問題に___、専門家の意見を聞くことにした。",,,,,,,,,,,,,ついて,"～について means ""about / concerning"" a topic.",g-n2-expr,n2-expression
n2-080,N2,grammar,v2-expressions,fill_blank,"新製品の発売を___、宣伝活動が始まった。",,,,,,,,,,,,,ひかえて|控えて,"～を控えて means ""with ~ coming up"" — with the launch approaching.",g-n2-expr,n2-expression
n2-081,N2,grammar,v2-expressions,mcq,"病気の母に___、彼は仕事を辞めて実家に帰った。Choose ""for the sake of"".","かわって",true,"Correct — ～にかわって means ""in place of / on behalf of"", fitting the caregiving context.","くわえて",false,"に加えて means ""in addition to"".","つれて",false,"につれて means ""as ~ progresses"".","おうじて",false,"に応じて means ""depending on"".",,"～にかわって means ""in place of / on behalf of"" someone.",g-n2-expr,n2-expression
n2-082,N2,grammar,v2-expressions,mcq,"収入___、生活のしかたを考える必要がある。Choose ""depending on"".","に応じて",true,"Correct — ～に応じて means ""depending on / in accordance with"".","をめぐって",false,"をめぐって means ""concerning a dispute"".","にあたって",false,"にあたって means ""on the occasion of"".","をこめて",false,"を込めて means ""with feeling put in"".",,"～に応じて means the result varies according to the preceding factor.",g-n2-expr,n2-expression
n2-083,N2,vocab,v2-vocab,fill_blank,"この機械は操作が___で、誰でもすぐに使える。(simple)",,,,,,,,,,,,,かんたん|簡単,"簡単 means ""simple / easy"" — anyone can use it right away.",,n2-vocab
n2-084,N2,vocab,v2-vocab,fill_blank,"地震に備えて、食料や水を___しておくべきだ。(store / stock up)",,,,,,,,,,,,,びちく|備蓄,"備蓄する means ""to stockpile / store"" supplies for emergencies.",,n2-vocab
n2-085,N2,vocab,v2-vocab,fill_blank,"会員数は年々___しており、来年は一万人を超える見込みだ。(increase)",,,,,,,,,,,,,ぞうか|増加,"増加する means ""to increase"", the opposite of 減少.",,n2-vocab
n2-086,N2,vocab,v2-vocab,fill_blank,"両国の代表が貿易について___を行った。(negotiation)",,,,,,,,,,,,,こうしょう|交渉,"交渉 means ""negotiation"" — talks between the two countries.",,n2-vocab
n2-087,N2,vocab,v2-vocab,fill_blank,"彼は新しい環境に少しずつ___していった。(adapt / get used to)",,,,,,,,,,,,,てきおう|適応,"適応する means ""to adapt"" to a new situation or environment.",,n2-vocab
n2-088,N2,vocab,v2-vocab,fill_blank,"その作家の作品は世界中で高く___されている。(evaluate / esteem)",,,,,,,,,,,,,ひょうか|評価,"評価する means ""to evaluate / rate highly"" a person or work.",,n2-vocab
n2-089,N2,vocab,v2-vocab,mcq,"「めんどうな手続き」の「めんどう」の意味として最も近いものは？","手間がかかること",true,"Correct — めんどう means ""troublesome / requiring effort"".","とても簡単なこと",false,"That is the opposite — 簡単.","非常に楽しいこと",false,"That describes 楽しい, not めんどう.","急に起こること",false,"That describes 突然, not めんどう.",,"めんどう (面倒) describes something bothersome that takes time and effort.",,n2-vocab
n2-090,N2,vocab,v2-vocab,mcq,"「計画をけんとうする」の「けんとう」に合う漢字と意味は？","検討 — to examine / consider",true,"Correct — 検討する means to examine or consider a plan carefully.","見当 — a guess",false,"見当 means ""a guess / estimate"", a different word read the same way.","健闘 — to fight well",false,"健闘 means ""to put up a good fight"", a different word.","検討 — to abandon",false,"検討 means to examine, not to abandon.",,"検討する means ""to examine / deliberate"" — common with 計画 or 案.",,n2-vocab
