id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
n4-017,N4,grammar,g4-plain,mcq,"Which sentence is correct casual speech?","これは ほんです。",false,"です is polite, not casual.","これ、ほん。",true,"Correct - dropping です and the particle is natural casual speech.","これは ほんでございます。",false,"でございます is very formal, the opposite of casual.","これは ほんますか。",false,"ます does not attach to nouns and this is ungrammatical.",,"Casual speech often drops です and particles: これ、ほん。",g-plain-form,plain-form
n4-018,N4,grammar,g4-plain,fill_blank,"いそがしいから、パーティーに ___ つもりです。(plain negative of いく)",,,,,,,,,,,,,いかない|行かない,"つもり follows the plain form; the plain negative of いく is いかない.",g-plain-form,plain-form
n4-019,N4,grammar,g4-plain,fill_blank,"あした あめが ふる と ___。(""I think"" - plain)",,,,,,,,,,,,,おもう|思う,"と おもう (plain) means ""I think""; the plain form おもう is used.",g-plain-form,plain-form
n4-020,N4,grammar,g4-plain,mcq,"What is the plain negative of する?","しない",true,"Correct - the plain negative of the irregular する is しない.","すらない",false,"する is irregular; すらない is not a form of it.","しません",false,"しません is the polite negative, not the plain one.","さない",false,"さない is not a valid form of する.",,"する is irregular: its plain negative is しない.",g-plain-form,plain-form
n4-021,N4,grammar,g4-past,fill_blank,"きのう ともだちと コーヒーを ___。(plain past of のむ)",,,,,,,,,,,,,のんだ|飲んだ,"のむ ends in む, so the plain past is のんだ.",g-past-plain,past-tense
n4-022,N4,grammar,g4-past,fill_blank,"せんしゅう あたらしい くつを ___。(plain past of かう)",,,,,,,,,,,,,かった|買った,"かう ends in う, so the plain past is かった.",g-past-plain,past-tense
n4-023,N4,grammar,g4-past,fill_blank,"あさごはんを ___ から、がっこうへ いった。(plain past of たべる)",,,,,,,,,,,,,たべた|食べた,"たべる is a ru-verb, so the plain past is たべた.",g-past-plain,past-tense
n4-024,N4,grammar,g4-past,fill_blank,"きのうは さむくて、どこにも ___。(plain negative past of いく)",,,,,,,,,,,,,いかなかった|行かなかった,"The plain negative past of いく is いかなかった.",g-past-plain,past-tense
n4-025,N4,grammar,g4-past,mcq,"What is the plain past of かく?","かいた",true,"Correct - かく ends in く, so the plain past is かいた.","かった",false,"かった is the plain past of かう, not かく.","かきた",false,"That mixes the ます-stem with た and is not valid.","かいだ",false,"かいだ is the plain past of かぐ (to smell), not かく.",,"Verbs ending in く take いた in the plain past: かく → かいた.",g-past-plain,past-tense
n4-026,N4,grammar,g4-past,fill_blank,"にほんへ ___ ことが あります。(plain past of いく)",,,,,,,,,,,,,いった|行った,"～たことがある uses the plain past; いく is irregular, giving いった.",g-past-plain,past-tense
n4-027,N4,grammar,g4-past,fill_blank,"しゅくだいを ___ から、ねた。(plain past of する)",,,,,,,,,,,,,した,"する is irregular: its plain past is した.",g-past-plain,past-tense
n4-028,N4,grammar,g4-past,mcq,"Which verb has the plain past あそんだ?","あそぐ",false,"あそぐ is not a real verb.","あそぶ",true,"Correct - あそぶ ends in ぶ, giving the plain past あそんだ.","あそる",false,"あそる is not a real verb.","あそす",false,"あそす is not a real verb.",,"Verbs ending in ぶ take んだ in the plain past: あそぶ → あそんだ.",g-past-plain,past-tense
n4-029,N4,grammar,g4-past,fill_blank,"ともだちが うちに ___。(plain past of くる)",,,,,,,,,,,,,きた|来た,"くる is irregular: its plain past is きた.",g-past-plain,past-tense
n4-030,N4,grammar,g4-past,fill_blank,"あの えいがは もう ___？ - ううん、まだ。(plain past of みる)",,,,,,,,,,,,,みた|見た,"The plain past of みる is みた; with rising intonation it asks ""did you see it?""",g-past-plain,past-tense
n4-031,N4,grammar,g4-teiru,fill_blank,"いま あめが ___ います。",,,,,,,,,,,,,ふって|降って,"ふる ends in る, so the て-form is ふって. ふって います = is raining.",g-teiru,teiru
n4-032,N4,grammar,g4-teiru,fill_blank,"あには とうきょうに ___ います。(すむ - resulting state)",,,,,,,,,,,,,すんで|住んで,"すむ ends in む, so the て-form is すんで. すんで います = lives there.",g-teiru,teiru
n4-033,N4,grammar,g4-teiru,fill_blank,"ちち は いま でんわで ___ います。(はなす)",,,,,,,,,,,,,はなして|話して,"はなす ends in す, so the て-form is はなして. はなして います = is talking.",g-teiru,teiru
n4-034,N4,grammar,g4-teiru,mcq,"What does あねは けっこんして います mean?","My sister is getting married right now.",false,"With けっこんする, ～ている marks the resulting state, not the action.","My sister is married.",true,"Correct - けっこんしている describes the continuing state of being married.","My sister will marry.",false,"That would be けっこんします.","My sister married yesterday.",false,"A past event would use けっこんしました.",,"With change-of-state verbs, ～ている shows the result: けっこんしている = is married.",g-teiru,teiru
n4-035,N4,grammar,g4-teiru,fill_blank,"その ひとを ___ いますか。- はい、しって います。(しる)",,,,,,,,,,,,,しって|知って,"しる ends in る, so the て-form is しって. しっています = (I) know.",g-teiru,teiru
n4-036,N4,grammar,g4-teiru,fill_blank,"こどもが こうえんで ___ います。(あそぶ)",,,,,,,,,,,,,あそんで,"あそぶ ends in ぶ, so the て-form is あそんで. あそんで います = is playing.",g-teiru,teiru
n4-037,N4,grammar,g4-teiru,mcq,"Which is the casual short form of たべて います?","たべてる",true,"Correct - casual speech drops い: たべて いる → たべてる.","たべます",false,"たべます is the plain polite present, not a form of たべて います.","たべた",false,"たべた is the plain past, unrelated to the progressive.","たべません",false,"たべません is the polite negative present.",,"In casual speech the い of ～ている is dropped: たべてる.",g-teiru,teiru
n4-038,N4,grammar,g4-teiru,fill_blank,"いもうとは へやで おんがくを ___ います。(きく)",,,,,,,,,,,,,きいて|聞いて,"きく ends in く, so the て-form is きいて. きいて います = is listening.",g-teiru,teiru
n4-039,N4,grammar,g4-teiru,fill_blank,"わたしは くるまを ___ いません。でんしゃで いきます。(もつ)",,,,,,,,,,,,,もって|持って,"もつ ends in つ, so the て-form is もって. もって いません = do not own.",g-teiru,teiru
n4-040,N4,grammar,g4-teiru,fill_blank,"ともだちを えきで ___ います。(まつ)",,,,,,,,,,,,,まって|待って,"まつ ends in つ, so the て-form is まって. まって います = am waiting.",g-teiru,teiru
n4-041,N4,grammar,g4-potential,fill_blank,"わたしは にほんごが ___。(potential of はなす)",,,,,,,,,,,,,はなせる|話せる,"For u-verbs the final -u becomes -eru: はなす → はなせる (can speak).",g-potential,potential
n4-042,N4,grammar,g4-potential,fill_blank,"この かんじが ___ ますか。(potential of よむ)",,,,,,,,,,,,,よめ|読め,"よむ → よめる; with ます it is よめます (can read).",g-potential,potential
n4-043,N4,grammar,g4-potential,fill_blank,"あした は いそがしいので ___。(potential negative of くる)",,,,,,,,,,,,,こられない|来られない,"くる is irregular: its potential is こられる, negative こられない (cannot come).",g-potential,potential
n4-044,N4,grammar,g4-potential,mcq,"What is the potential form of たべる?","たべられる",true,"Correct - for ru-verbs, drop る and add られる.","たべる",false,"That is just the dictionary form, not the potential.","たべれる",false,"たべれる is heard in casual ら-nuki speech but is not the standard form.","たべさせる",false,"たべさせる is the causative form, meaning to make/let eat.",,"Ru-verbs form the potential with られる: たべる → たべられる.",g-potential,potential
n4-045,N4,grammar,g4-potential,fill_blank,"わたしは りょうりが ___。(potential of する)",,,,,,,,,,,,,できる,"する is irregular: its potential is できる (can do).",g-potential,potential
n4-046,N4,grammar,g4-potential,mcq,"In にほんご ___ はなせます, which particle fits the blank?","を",false,"With potential verbs the object marker を usually changes.","が",true,"Correct - potential verbs usually take が instead of を.","に",false,"に marks a destination or indirect object, not the thing one can do.","へ",false,"へ marks direction and does not fit here.",,"Potential verbs normally take が: にほんごが はなせます.",g-potential,potential
n4-047,N4,grammar,g4-potential,fill_blank,"あさ はやく ___ ますか。(potential of おきる)",,,,,,,,,,,,,おきられ|起きられ,"おきる is a ru-verb: potential おきられる, with ます it is おきられます.",g-potential,potential
n4-048,N4,grammar,g4-potential,fill_blank,"おとが おおきくて、よく ___ ませんでした。(potential of きく - to hear)",,,,,,,,,,,,,きけ|聞け,"きく → きける; the polite negative past is きけませんでした (could not hear).",g-potential,potential
n4-049,N4,grammar,g4-potential,fill_blank,"この ペンで なまえが ___。(potential of かく)",,,,,,,,,,,,,かける|書ける,"かく → かける (can write); the final く becomes ける.",g-potential,potential
n4-050,N4,grammar,g4-potential,mcq,"Which is the potential form of およぐ?","およげる",true,"Correct - the final ぐ becomes げる: およぐ → およげる.","およぐる",false,"およぐる is not a valid form.","およがれる",false,"およがれる is the passive form, not the potential.","およげない",false,"およげない is the negative potential, not the plain potential.",,"For u-verbs the final -u becomes -eru: およぐ → およげる.",g-potential,potential
n4-051,N4,grammar,g4-musts,fill_blank,"あした しけんが あるので、べんきょう ___ なりません。",,,,,,,,,,,,,しなければ,"～なければなりません = must do. する → しない → しなければなりません.",g-musts,obligation
n4-052,N4,grammar,g4-musts,fill_blank,"くすりを ___ ほうが いいですよ。(plain past of のむ)",,,,,,,,,,,,,のんだ|飲んだ,"～たほうがいい uses the plain past: のむ → のんだ. ""You'd better drink medicine.""",g-musts,advice
n4-053,N4,grammar,g4-musts,fill_blank,"ここで しゃしんを ___ も いいですか。(て-form of とる)",,,,,,,,,,,,,とって|撮って,"～てもいいですか asks permission. とる → とって. ""May I take a photo?""",g-musts,permission
n4-054,N4,grammar,g4-musts,mcq,"What does ここで たばこを すってはいけません mean?","You may smoke here.",false,"Permission would use ～てもいいです.","You must not smoke here.",true,"Correct - ～てはいけません expresses prohibition.","You'd better smoke here.",false,"Advice would use ～たほうがいい.","You don't have to smoke here.",false,"That meaning would need ～なくてもいい.",,"て-form + はいけません forbids the action.",g-musts,prohibition
n4-055,N4,grammar,g4-musts,fill_blank,"まいにち がっこうへ ___ なければ なりません。(ない-stem of いく)",,,,,,,,,,,,,いか|行か,"いく → いかない → いかなければなりません (must go).",g-musts,obligation
n4-056,N4,grammar,g4-musts,fill_blank,"つかれて いるなら、___ ほうが いい。(plain past of やすむ)",,,,,,,,,,,,,やすんだ|休んだ,"～たほうがいい uses the plain past: やすむ → やすんだ. ""You'd better rest.""",g-musts,advice
n4-057,N4,grammar,g4-musts,mcq,"Which pattern means ""had better do""?","～なければなりません",false,"That means ""must do"" (strong obligation).","～たほうがいい",true,"Correct - ～たほうがいい gives advice: had better do.","～てはいけない",false,"That means ""must not do"" (prohibition).","～てもいい",false,"That means ""may do"" (permission).",,"～たほうがいい, built on the plain past, gives advice.",g-musts,advice
n4-058,N4,grammar,g4-musts,fill_blank,"あぶないですから、この みずを ___ は いけません。(て-form of のむ)",,,,,,,,,,,,,のんで|飲んで,"～てはいけません forbids the action. のむ → のんで. ""You must not drink this water.""",g-musts,prohibition
n4-059,N4,grammar,g4-musts,fill_blank,"あした は やすみだから、はやく ___ なくても いいです。(ない-stem of おきる)",,,,,,,,,,,,,おき|起き,"～なくてもいいです means ""don't have to"". おきる → おき + なくてもいいです.",g-musts,permission
n4-060,N4,grammar,g4-musts,mcq,"How do you build ～なければなりません from かく?","かいて + なければなりません",false,"This pattern uses the ない-form, not the て-form.","かか + なければなりません",true,"Correct - take かかない, drop ない, add ければなりません.","かく + なければなりません",false,"The dictionary form cannot attach directly to なければなりません.","かいた + なければなりません",false,"This pattern uses the ない-form, not the past form.",,"～なければなりません is built on the ない-form: かかない → かかなければなりません.",g-musts,obligation
n4-061,N4,grammar,g4-kanji,mcq,"What are kanji?","Characters borrowed from Chinese that carry meaning.",true,"Correct - kanji are logographic characters from Chinese, each with a meaning.","A set of phonetic symbols used only for foreign words.",false,"That describes katakana, not kanji.","Punctuation marks used in Japanese writing.",false,"Kanji are not punctuation; they are meaning-carrying characters.","The cursive script used for grammatical endings.",false,"That describes hiragana, not kanji.",,"Kanji are meaning-carrying characters borrowed from Chinese.",g-kanji-intro,kanji
n4-062,N4,grammar,g4-kanji,mcq,"Which reading is the on-yomi typically used for?","Compound words of two or more kanji.",true,"Correct - on-yomi (Chinese-derived) is used mostly in compounds.","Kanji standing alone with hiragana endings.",false,"That situation usually calls for the kun-yomi.","Reading katakana words.",false,"Katakana words have no kanji readings involved.","Counting native Japanese objects.",false,"That is unrelated to the on-yomi/kun-yomi distinction.",,"On-yomi is the Chinese-derived reading, used mainly in compound words.",g-kanji-intro,kanji
n4-063,N4,grammar,g4-kanji,mcq,"What is the kun-yomi reading of 山?","やま",true,"Correct - the native Japanese (kun) reading of 山 is やま.","サン",false,"サン is the on-yomi of 山, not the kun-yomi.","かわ",false,"かわ is the reading of 川 (river), not 山.","つき",false,"つき is the reading of 月 (moon), not 山.",,"山 alone is read with its kun-yomi やま; サン is its on-yomi.",g-kanji-intro,kanji
n4-064,N4,grammar,g4-kanji,fill_blank,"日本 is read ___ (in hiragana).",,,,,,,,,,,,,にほん,"日本 (Japan) uses on-yomi readings in this compound: にほん.",g-kanji-intro,kanji
n4-065,N4,grammar,g4-kanji,mcq,"The kanji 人 means...","person",true,"Correct - 人 means person.","tree",false,"木 means tree, not 人.","water",false,"水 means water, not 人.","fire",false,"火 means fire, not 人.",,"人 is the kanji for person; its readings include ひと and ジン/ニン.",g-kanji-intro,kanji
n4-066,N4,grammar,g4-kanji,fill_blank,"食べる is read た___ (the okurigana shows the kun-yomi).",,,,,,,,,,,,,べる,"食べる uses the kun-yomi た, with the okurigana べる completing the verb.",g-kanji-intro,kanji
n4-067,N4,grammar,g4-kanji,mcq,"When a single kanji takes hiragana okurigana, which reading is usually used?","kun-yomi",true,"Correct - a kanji with okurigana usually takes the native kun-yomi.","on-yomi",false,"On-yomi is used mainly in two-kanji compounds, not with okurigana.","katakana reading",false,"Kanji are not read with katakana.","no reading at all",false,"Every kanji in use has a reading.",,"A single kanji plus okurigana (e.g. 食べる) normally uses the kun-yomi.",g-kanji-intro,kanji
n4-068,N4,grammar,g4-kanji,fill_blank,"川 means ___ (English).",,,,,,,,,,,,,river,"川 is the kanji for river; its kun-yomi is かわ.",g-kanji-intro,kanji
n4-069,N4,grammar,g4-kanji,mcq,"What are furigana?","Small kana written beside or above kanji to show the reading.",true,"Correct - furigana are reading aids placed near kanji.","The Chinese-derived readings of a kanji.",false,"Those are called on-yomi.","Characters used only for sound effects.",false,"That is not what furigana means.","The stroke order of a kanji.",false,"Furigana show readings, not stroke order.",,"Furigana are small kana that show how a kanji is read.",g-kanji-intro,kanji
n4-070,N4,grammar,g4-kanji,fill_blank,"火山 (volcano) is read か___ (in hiragana).",,,,,,,,,,,,,ざん,"火山 is a compound read with on-yomi: かざん.",g-kanji-intro,kanji
n4-071,N4,vocab,v4-vocab,fill_blank,"でんしゃが おくれたので、かいしゃに ___ しました。(was late)",,,,,,,,,,,,,ちこく|遅刻,"ちこくする means to be late (for work or an appointment).",,vocab
n4-072,N4,vocab,v4-vocab,fill_blank,"あした しけんが あるので、いっしょうけんめい ___ します。(study)",,,,,,,,,,,,,べんきょう|勉強,"べんきょうする means to study.",,vocab
n4-073,N4,vocab,v4-vocab,fill_blank,"この みちは ___ だから、ゆっくり あるいて ください。(dangerous)",,,,,,,,,,,,,あぶない|危ない,"あぶない is an い-adjective meaning dangerous.",,vocab
n4-074,N4,vocab,v4-vocab,mcq,"What does しんせつ mean?","kind",true,"Correct - しんせつ (な-adjective) means kind.","busy",false,"Busy is いそがしい.","quiet",false,"Quiet is しずか.","strange",false,"Strange is へん.",,"しんせつ is a な-adjective meaning kind.",,vocab
n4-075,N4,vocab,v4-vocab,fill_blank,"あつい ___、まどを あけて ください。(because - casual/plain reason)",,,,,,,,,,,,,から,"から after a clause means ""because"": あついから = because it is hot.",,vocab
n4-076,N4,vocab,v4-vocab,fill_blank,"この レストランの りょうりは とても ___ です。(delicious)",,,,,,,,,,,,,おいしい,"おいしい is an い-adjective meaning delicious.",,vocab
n4-077,N4,vocab,v4-vocab,mcq,"What does やくそく mean?","promise / appointment",true,"Correct - やくそく means a promise or appointment.","practice",false,"Practice is れんしゅう.","question",false,"Question is しつもん.","answer",false,"Answer is こたえ.",,"やくそく means a promise or appointment.",,vocab
n4-078,N4,vocab,v4-vocab,fill_blank,"あした は ___ ので、かさを もって いきます。(rain)",,,,,,,,,,,,,あめ|雨,"あめ means rain.",,vocab
n4-079,N4,vocab,v4-vocab,fill_blank,"ぎんこうで おかねを ___ ました。(withdrew/took out)",,,,,,,,,,,,,おろし|下ろし,"おろす means to withdraw money; おろしました = withdrew.",,vocab
n4-080,N4,vocab,v4-vocab,mcq,"What does ふべん mean?","inconvenient",true,"Correct - ふべん (な-adjective) means inconvenient.","convenient",false,"Convenient is べんり.","safe",false,"Safe is あんぜん.","famous",false,"Famous is ゆうめい.",,"ふべん is a な-adjective meaning inconvenient; its opposite is べんり.",,vocab
n4-081,N4,vocab,v4-vocab,fill_blank,"ともだちと えいがの ___ を しました。(reservation / booking)",,,,,,,,,,,,,よやく|予約,"よやく means a reservation or booking.",,vocab
n4-082,N4,vocab,v4-vocab,fill_blank,"せんせいに ___ を しても いいですか。(question)",,,,,,,,,,,,,しつもん|質問,"しつもん means a question; しつもんする = to ask a question.",,vocab
